epoch,lr,loss,iou,val_loss,val_iou,val_dice
56,0.0001,0.3077900077021399,0.6585905843790605,0.3357340730153597,0.6421607296308021,0.7675340804736056
57,0.0001,0.295076646315035,0.6736461168155969,0.3357947535239733,0.6161531534417135,0.7435845639752033
58,0.0001,0.3031101815344751,0.6670420577518339,0.342926538334443,0.6215069923946481,0.7479468240910855
59,0.0001,0.3017588106467742,0.6516929905062501,0.3640461656909722,0.5983581811576374,0.7335293146102098
60,0.0001,0.3055652730571207,0.664431930171112,0.342164985033182,0.6423029409299639,0.7703709385463982
61,0.0001,0.2914945551937865,0.6780762727657712,0.3927400751755788,0.5857972205775789,0.7228054363510008
62,0.0001,0.2824789655300997,0.672787167812119,0.3074480869449102,0.6643540354106166,0.7873711614283461
63,0.0001,0.2770549296870712,0.6756930711670054,0.3065683406132918,0.6455352105480486,0.7693659693498375
64,0.0001,0.277171485183775,0.6913322633861826,0.3157732452337558,0.6365608240203496,0.7552778469681939
65,0.0001,0.2979491582905599,0.6617341992640384,0.3192313900360694,0.6337322816329263,0.761370036322424
66,0.0001,0.2831898014559302,0.6874443716513713,0.3060974603662124,0.6459033511660917,0.7694926935331039
67,0.0001,0.2836753749108129,0.6863178754236805,0.3162923200772359,0.6415529088124998,0.7689746581230195
68,0.0001,0.2803681126629659,0.6679631668891294,0.3053755986002775,0.6512395747226702,0.7747930013721549
69,0.0001,0.2735633428475653,0.6903957151592971,0.354944715820826,0.5957947395419614,0.7308015101600378
70,0.0001,0.2833026148552118,0.6861585536668356,0.318609215089908,0.6403900750015621,0.7713885893718176
71,0.0001,0.2676368892308353,0.6901626065473064,0.3387998811327494,0.6319529522184505,0.7549806941236249
72,0.0001,0.2570332271992698,0.6989961829006435,0.3180460070188229,0.6435480314500044,0.7700603811554927
73,0.0001,0.2752816539633181,0.685060743665849,0.3109139443590091,0.6518825585625883,0.7784505234281093
74,0.0001,0.2652337869354921,0.7011100535210552,0.3437942922115325,0.6352265307516333,0.7630470539693748
75,0.0001,0.2731611001514649,0.6730640635517509,0.3397016770564592,0.6454883086698727,0.7669264804196452
76,0.0001,0.2523032509425814,0.7056034027883064,0.3498123081830832,0.6195796251030085,0.7473501179547971
77,0.0001,0.2636416850163955,0.7039928191924961,0.555293194605754,0.4306259940344689,0.5809075019112041
78,0.0001,0.255358084285444,0.705959508750668,0.33991914162269,0.6236629795144287,0.7509641137502742
79,0.0001,0.2638654173460117,0.6956254835306912,0.3254976614163472,0.6346484806605497,0.7645646418234566
80,0.0001,0.2396641051930974,0.7210772986628303,0.2961962168033306,0.6537192280498146,0.7720089236404106
81,0.0001,0.2370414186933244,0.723804743693091,0.3140888288617134,0.6623726246532804,0.782363517714074
82,0.0001,0.2532398644112801,0.7074977034842612,0.3032362694923694,0.6717679868323017,0.7924637894630524
83,0.0001,0.2560041330234949,0.7063721781037379,0.3471626167113964,0.6027711531414823,0.7403155984594884
84,0.0001,0.2333814833284348,0.7218162168887897,0.3478858533960122,0.6193506647117738,0.7485816676797397
85,0.0001,0.2475839345607646,0.7110069596068259,0.3405444569312609,0.6214559587535805,0.746997767075539
86,0.0001,0.2446530655372974,0.7182186318231523,0.3051703345317107,0.6466797947365924,0.7703865220446492
87,0.0001,0.2573423302450845,0.7021895453973438,0.3112463222100184,0.6570153270167107,0.7790689098636925
88,0.0001,0.2445037162812181,0.7176305631702622,0.3533795207738876,0.604398856686442,0.7317568068019628
89,0.0001,0.2402577179577923,0.7245980476786191,0.3250275258834545,0.6111208023684711,0.7433114447456163
90,0.0001,0.2316927105303882,0.7291718064345369,0.300826643865842,0.6517055274751308,0.775965513338176
91,0.0001,0.2449259025066398,0.7186589865442001,0.31382251060926,0.6373733710246915,0.7609221139389792
92,0.0001,0.23790341078542,0.7220256829504648,0.2873496750226387,0.6761740606945084,0.7967106038075759
93,0.0001,0.2315565031743789,0.7308530849856352,0.3085759867842381,0.6590829319053343,0.7806459961034995
94,0.0001,0.2263385931304259,0.7341575760378664,0.3059474652776351,0.6468323327833826,0.7723970946236773
95,0.0001,0.2237018334080082,0.7382037348705444,0.3256517834388293,0.6445159330503858,0.7664177909393053
96,0.0001,0.2254822742222815,0.7416943671721073,0.3619168526851214,0.6013873240582069,0.7374737413884567
97,0.0001,0.2331012299703073,0.7134895311691216,0.3067688348201605,0.6409544941640285,0.7646409834225261
98,0.0001,0.2196284165216046,0.7411438975200642,0.319551626420938,0.6521795515171009,0.7758187815637124
99,0.0001,0.2366344825357429,0.7231789155291677,0.3161412697571975,0.6519834807294816,0.7736442463884285
100,0.0001,0.2210964042433472,0.739912767386532,0.3027093497606424,0.6548742085788245,0.7760344252056751
101,0.0001,0.1994743563177049,0.7618174047486707,0.3226806415961339,0.6580077982185991,0.7802333394769093
102,0.0001,0.2331642892587092,0.7309320239000865,0.3385607189857043,0.6380787374499803,0.765531362593519
103,0.0001,0.2174681484006172,0.7516915457159171,0.3037041787917797,0.6740999767280762,0.7907936044953263
104,0.0001,0.2137996276566224,0.7475149681722769,0.3093985128861207,0.6536962242140063,0.7768702998465143
105,0.0001,0.2198361990063689,0.7397064061159431,0.3081941226354012,0.6567441488449062,0.7768960056608039
106,0.0001,0.2159416139010311,0.7373735854563679,0.3164933209235852,0.648443658704179,0.7718293825534799
107,0.0001,0.2054568097110866,0.753457691573596,0.3153123047489386,0.6358904031053134,0.7615694123936486
108,0.0001,0.2064063187486441,0.7516816475766495,0.3207640841603279,0.638531629084081,0.7658876899699186
109,0.0001,0.1974349773322889,0.7634238963884278,0.3133569312783388,0.6554634242536641,0.7773468462236895
110,0.0001,0.2371566206678863,0.7373647715694374,0.3212724318871131,0.6342428663903268,0.7603042590357839
111,0.0001,0.2077318950909976,0.7486384580824748,0.3236411649447221,0.642177874506619,0.7669569869276538
112,0.0001,0.1984260815751645,0.7507848380845052,0.3206640523213606,0.6530794167935402,0.7761258325119363
113,0.0001,0.2061422667646593,0.7610323918065578,0.3028543914739902,0.660668624644475,0.7796602577353302
114,0.0001,0.2099277390412582,0.7449625029458795,0.3076679480763582,0.6595216938055406,0.78045761230256
115,0.0001,0.1980031053571738,0.7614944977498407,0.3094660236285283,0.6677090336314012,0.7890095097306509
116,0.0001,0.1886106290558512,0.7793500935172872,0.3260253317081011,0.6491209726881367,0.7706744510459876
117,0.0001,0.1918779615630475,0.7688313996438361,0.31513178382928553,0.6778414083446783,0.7961734912288541
118,0.0001,0.19292831565289534,0.7661585735069703,0.3166685679784188,0.6310265095948977,0.7577683184419696
119,0.0001,0.196316414332205,0.7585008320823942,0.3175644626984229,0.6619821876718415,0.7813633629446741
120,0.0001,0.18357914628446564,0.7749855765811439,0.3155714149658497,0.6584200644924204,0.778076950323357
121,0.0001,0.18702250343653581,0.770605619054633,0.31347296490119053,0.6536967849195635,0.7739994769668688
122,0.0001,0.18453739958909132,0.7822593534218348,0.3074421013777073,0.6579164441090234,0.7803244360609357
123,0.0001,0.1800328208379043,0.7788684648787968,0.3300646027693382,0.6526905823564529,0.7748757588328681
124,0.0001,0.20006711186133613,0.7630874838794891,0.2972171406333263,0.6630633003158327,0.7857861559258671
125,0.0001,0.1913747155042582,0.7570581524838286,0.2964554516168741,0.6724701553097109,0.7943198870997
126,0.0001,0.1880572818277418,0.7767489708299369,0.29785416642060647,0.6606252441659861,0.7841414084830133
127,0.0001,0.19045780379642813,0.767494017268266,0.33217576444149016,0.6300194873003465,0.7573863396702216
128,0.0001,0.18221023551715437,0.7817788185193276,0.2906658119880236,0.6542441210595255,0.7793409432866432
129,0.0001,0.18353484354393426,0.7704681690407779,0.2988293502193231,0.6533164083699019,0.7770437469970483
130,0.0001,0.17662083224732747,0.7880151862644911,0.29389721957536846,0.6705054668180386,0.7901042841406741
131,0.0001,0.18313847756547522,0.780244432172417,0.3068435453451597,0.6594803823420088,0.7817131787001482
132,0.0001,0.1711321124272753,0.792490488927634,0.3006027782192597,0.6529017838008843,0.7746978415167801
133,0.0001,0.1743636213300764,0.787881007699794,0.290364670753479,0.6576747319028826,0.7797740279061851
134,0.0001,0.17432576342839604,0.7870087229628244,0.2853457539127423,0.6753202042189214,0.7952934987148607
135,0.0001,0.17539198621529942,0.7854334902217314,0.2918749817288839,0.6779693866082036,0.7958049025562862
136,0.0001,0.16549321451736976,0.8001833381984783,0.2895602085269414,0.664322510077831,0.7866234722611082
137,0.0001,0.16742516638234603,0.8015661828220514,0.311099322942587,0.668566255698126,0.78905796967913
138,0.0001,0.16359805627617724,0.8038737308211914,0.2966184044113526,0.6690108666988377,0.7894706225551769
139,0.0001,0.16272878886539807,0.7979459454328907,0.30012559042527126,0.6719524997352055,0.7908302793148253
140,0.0001,0.16226967014083565,0.7993534184905919,0.3001627211387341,0.6715780989863425,0.7904359631445235
141,0.0001,0.1539707172575385,0.8062668434330846,0.3018853930326609,0.6835309692711385,0.7997442907833412
142,0.0001,0.16528662346130193,0.8073969358465894,0.30802549765660214,0.6664528494138282,0.7867113485236333
143,0.0001,0.15820362011707106,0.8072925164388468,0.2930134125627004,0.6737504923291602,0.7930839538819598
144,0.0001,0.1640426254318666,0.7913050570923688,0.2981662736489223,0.6735448866593851,0.7919845376956408
145,0.0001,0.1584247371485067,0.8063481205902296,0.29569426763516204,0.6716464560917345,0.7889661007810824
146,0.0001,0.15247279619292695,0.8142562281757821,0.30648131783191973,0.6712212825233828,0.7910549216504676
147,0.0001,0.15703396724407062,0.8033162787539139,0.29649342046334193,0.674896703067748,0.7933191049543146
148,0.0001,0.15470324147694794,0.8107570458216007,0.3152942995612438,0.6638135771053841,0.7861365262843089
149,0.0001,0.15813649272502855,0.8049364628235608,0.30893204716535716,0.6670276797868819,0.7869324762558596
150,0.0001,0.16745541825197463,0.7969278951528708,0.3099827181834441,0.6695379333846728,0.7869417932752684
151,0.0001,0.15915041587264964,0.8019870795904489,0.3057107063440176,0.6662463631377247,0.7853082414241224
152,0.0001,0.15371865166943202,0.8117257351836119,0.3078925182039921,0.6633632158410132,0.7823876862765523
153,0.0001,0.156193044585313,0.8056369163451722,0.30686332422953383,0.6589886401697785,0.7805125602759014
154,0.0001,0.14742375075701594,0.8160788474698344,0.3218479499220848,0.6639968738445453,0.7861654896421012
155,0.0001,0.1563209788512814,0.8121897289540105,0.3062937228725507,0.6713402571579051,0.7912580870403005
156,0.0001,0.13893650902449622,0.8261276706741115,0.3211018300973452,0.6646170590392346,0.7859424119554723
157,0.0001,0.146735241651073,0.8172267322657024,0.34384338305546686,0.6358214637732712,0.7624139744793182
158,0.0001,0.147032288617866,0.8127728142123117,0.3070028467820241,0.6701166559263679,0.7894044692685586
159,0.0001,0.15131512757881668,0.8193944782762012,0.3135922614198465,0.6626848134969356,0.7847888817423084
160,0.0001,0.14837785616748092,0.8116460293385787,0.28713846642237445,0.6674301466869518,0.787322052538732
161,0.0001,0.14131329081548277,0.8215776330098324,0.30297523129444853,0.6702284889732333,0.7899956855539134
162,0.0001,0.14447705903949665,0.822762436832326,0.29439758704258845,0.6702982738780291,0.7901037773884921
163,0.0001,0.1438456592691499,0.8181552662262492,0.2974038130961932,0.6770083815321505,0.7958255075760897
164,0.0001,0.13820204921355544,0.8293283754694927,0.3023585007740901,0.6747285420851795,0.7941671583092826
165,0.0001,0.13522104225879492,0.8373065742784337,0.2919201834843709,0.6733641828280899,0.7917190862696974
166,0.0001,0.14143340390666512,0.8232290012973659,0.3014479274933155,0.6666470423086476,0.7892124786728545
167,0.0001,0.13085869266543276,0.8350448009828313,0.3116897581861569,0.6636604660853664,0.7857164015289467
168,0.0001,0.13895283359312272,0.8289524678845603,0.30257968512865213,0.6689238019808017,0.7895237903314792
169,0.0001,0.12557269361361054,0.8417757573278133,0.31167186097456856,0.6686666811109951,0.7895311753025938
170,0.0001,0.13912629853038824,0.8266679889149964,0.31085200688013664,0.6622874248780608,0.7847029939524489
171,0.0001,0.1254964528619781,0.8451329624844313,0.30113734293442507,0.6677677157648856,0.7881752843577707
172,0.0001,0.12975348099026568,0.8402623505334227,0.29708457715236225,0.6709531309577772,0.7902144084609859
173,0.0001,0.13253722634426382,0.8383053770489782,0.3106183609137168,0.6624829675394339,0.7840900100290745
174,0.0001,0.13720331343916037,0.8323676377976061,0.3041431569136106,0.6593885068679814,0.7829794576926294
175,0.0001,0.1379760763672895,0.8253453206051337,0.30098365820371187,0.6651248646795084,0.7847390218072912
176,0.0001,0.12948040747942852,0.8394422416494686,0.3024243026971817,0.6680208448987233,0.7875235402302867
177,0.0001,0.12798598925619162,0.8423907224715993,0.30263361758910695,0.6683214986365265,0.7885663811782034
178,0.0001,0.13167675752048344,0.8427296503786982,0.2924710943148686,0.6730893684847031,0.791424195996634
179,0.0001,0.12985766783010128,0.8421587273079332,0.2977035247362577,0.6787794051146948,0.796068665663313
180,0.0001,0.1293844613860282,0.8385908007354432,0.3012508532175651,0.6785735397963363,0.7958467228939473
181,0.0001,0.1232075034532436,0.8478134262631676,0.29926649354971374,0.6765907033775012,0.7939847027723361
182,0.0001,0.12786121305453685,0.8376801842421402,0.30335627083594985,0.6725668149878714,0.7905396320448772
183,0.0001,0.1278560158413972,0.8425210421472932,0.29900567141863016,0.6756694821391287,0.7934664372745242
184,0.0001,0.12466500534914261,0.8479755343838788,0.3051112078703367,0.6790007603366961,0.7948422317361622
185,0.0001,0.1220619564428348,0.849240573338941,0.30519933173289665,0.6758561451383157,0.794748930026174
186,0.0001,0.12472264104804327,0.8409073101550023,0.29220778346061704,0.6775576683572524,0.7947798094287731
187,0.0001,0.1266315769144269,0.8431046526102007,0.29343802745525654,0.6786392236493117,0.7956280531509788
188,0.0001,0.1303691146967485,0.8483220848231027,0.2971353231714322,0.6768507309915032,0.7949547843818517
189,0.0001,0.12288364845999451,0.8476308741841309,0.3107226943740478,0.6663423446231974,0.785120313462371
190,0.0001,0.12149946541749229,0.8487887967521429,0.3061367344397765,0.6728035904992005,0.790978584414315
191,0.0001,0.12788552961261698,0.8351941279766395,0.3057522958287826,0.6722015045624601,0.7916148941798282
192,0.0001,0.12101768474130667,0.8541032454436651,0.30319622858212547,0.6747428285783674,0.7934235033155317
193,0.0001,0.12082216770265454,0.8500932367787039,0.29712766179671657,0.6802987715853096,0.7980134454283112
194,0.0001,0.11857272392904111,0.8508830557113041,0.30127682490990715,0.6784652434811593,0.7962652321551891
195,0.0001,0.12105788709234822,0.8519837258216632,0.3006547980583631,0.676545680102062,0.7932739954089111
196,0.0001,0.12029260717505633,0.8503964258722335,0.29706226415359055,0.6801133423504616,0.7974775515560594
197,0.0001,0.12302637917473334,0.8449085234460892,0.2989466097492438,0.6745221142378774,0.7910386286703167
198,0.0001,0.12904803662799125,0.8465278770351921,0.2967890154856902,0.6761295206921438,0.7929425308597428
199,0.0001,0.11815752617495004,0.848970172328201,0.2985443682624744,0.6771379293058927,0.7945810808061824
